_id,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
1132,1132,2020,CA,CDF,BEU,BRADLEY,00002699,2020/06/08 00:00:00+00,2020/06/09 00:00:00+00,2,1,1,230.3548,"Grass fire
",,{472A9EB6-EED5-4141-AE55-B9945D2CC917},,,2020,1424371.15234375,5835.15003699961
1133,1133,2020,CA,CDF,BEU,CARMEL,00004081,2020/08/18 00:00:00+00,2020/09/06 00:00:00+00,10,7,1,6996.944,"Brush or brush-and-grass mixture fire
",,{BBB4EB3D-47BC-4068-AF1F-CD5B45501813},,,2020,43813350.5039062,55600.12331822
1134,1134,2020,CA,CDF,BEU,COPPERHEAD,00005318,2020/10/26 00:00:00+00,2020/10/26 00:00:00+00,2,1,1,22.66812,"Brush or brush-and-grass mixture fire
",,{F726F43D-1E44-4F57-A41C-4913DA7F87D3},,,2020,139948.171875,1915.84854178667
1135,1135,2020,CA,CDF,BEU,CIRCLE,00004978,2020/10/07 00:00:00+00,2020/10/08 00:00:00+00,8,1,1,32.20207,Brush or brush-and-grass mixture fire,,{2FAB8769-E726-486C-9477-3AC82C08E1E6},,,2020,200531.37890625,2582.13548687018
1136,1136,2020,CA,CDF,BEU,COYOTE,00003441,2020/07/15 00:00:00+00,2020/07/18 00:00:00+00,14,1,1,1485.075,"Brush or brush-and-grass mixture fire
",,{82C7D25A-86B8-419C-AFAB-EDB8E3C53708},,,2020,9360859.671875,16996.4970121807
1137,1137,2020,CA,CDF,BEU,FRUDDEN,00002608,2020/06/03 00:00:00+00,2020/06/04 00:00:00+00,14,1,1,43.21143,"Grass fire
",,{8EACDDB6-4B6C-4D4E-91C0-84962A5DED18},,,2020,267048.33984375,2652.84524639272
1138,1138,2020,CA,CDF,BEU,JOHNSON,00003810,2020/08/04 00:00:00+00,2020/08/05 00:00:00+00,14,1,1,39.91976,"Forest, woods or wildland fire (timber)
",,{FFBB562A-0346-42DD-B6B9-489301C53E73},,,2020,250837.09375,2822.62352539148
1139,1139,2020,CA,CDF,BEU,JULIUS,00002280,2020/05/17 00:00:00+00,2020/05/17 00:00:00+00,11,1,1,21.76851,	Grass fire,,{E8D51369-06D0-4FCC-8CCE-F06E21C3F9F5},,,2020,135336.3046875,2165.33436764987
1140,1140,2020,CA,CDF,BEU,METZ,00002404,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,2,1,1,33.09181,"Brush or brush-and-grass mixture fire
",,{3EB0865D-580F-4382-9D53-5FA313FC48E6},,,2020,207268.6953125,3239.20552422538
1141,1141,2020,CA,CDF,BEU,RICO,00002986,2020/06/22 00:00:00+00,2020/06/23 00:00:00+00,11,1,1,338.1396,"Grass fire
",,{A5DE6054-E172-4EA2-AD25-2CB88030A38A},,,2020,2094725.046875,7785.79956099929
1142,1142,2020,CA,CDF,BEU,RIVER,00004024,2020/08/16 00:00:00+00,2020/09/04 00:00:00+00,1,7,1,50213.82,"Brush or brush-and-grass mixture fire
",,{D87D9FB8-3E55-4CF8-BB70-F099C48AB590},,,2020,314948093.957031,188233.155878169
1143,1143,2020,CA,CDF,BEU,VISTA,00002966,2020/06/21 00:00:00+00,2020/06/22 00:00:00+00,11,1,1,27.80219,"Grass fire
",,{711CA9F1-CC27-42FF-981A-2DB201CF7F85},,,2020,176097.05859375,2666.98628310059
1144,1144,2020,CA,CDF,BEU,STAGE,00002963,2020/06/21 00:00:00+00,2020/06/22 00:00:00+00,7,1,1,51.16013,"Brush or brush-and-grass mixture fire
",,{324C2398-3DE5-4113-A84E-E5B8852A7A08},,,2020,322586.078125,3336.97262976126
1145,1145,2020,CA,CDF,BEU,BITTERWATER,00002677,2020/06/07 00:00:00+00,2020/06/08 00:00:00+00,11,1,1,210.5436,"Grass fire
",,{217412FC-CE47-49AD-8CF8-47008ABD7DB4},,,2020,1313615.35546875,6469.82106210411
1146,1146,2020,CA,CDF,BEU,BITTER,00002847,2020/06/16 00:00:00+00,2020/06/20 00:00:00+00,10,1,1,895.4044,"Brush or brush-and-grass mixture fire
",,{9716CBD8-3176-403E-90DC-C2575C72B943},,,2020,5605739.77734375,12797.6740050256
1147,1147,2020,CA,CDF,BEU,HUNTER,00002957,2020/06/21 00:00:00+00,2020/06/25 00:00:00+00,4,1,1,194.558,"Brush or brush-and-grass mixture fire
",,{6D1F881B-E543-4D20-9695-668A00591ED1},,,2020,1201839.72265625,6820.75933013876
1148,1148,2020,CA,CCO,VNC,HOLSER,00066767,2020/08/17 00:00:00+00,2020/08/22 00:00:00+00,14,7,1,2188.634,,,{6072A4CB-F525-4D19-87CC-6BDA2E4FCB1D},,,2020,13059172.328125,19186.8294309377
1149,1149,2020,CA,CCO,VNC,LIME,00045754,2020/06/10 00:00:00+00,2020/06/17 00:00:00+00,14,7,1,802.5537,,,{F4D0B95E-066E-4883-85BE-D349FAE619F0},,,2020,4788548.14453125,13860.1064982586
1150,1150,2020,CA,CCO,VNC,ELIZABETH,00045530,2020/06/10 00:00:00+00,2020/06/13 00:00:00+00,14,6,1,298.9597,More confident sketch reference to AVL,,{7C03F7F9-0EE8-4A05-B4C8-1BC2FC6021FB},,,2020,1778128.5859375,6564.64020703507
1151,1151,2020,CA,CCO,VNC,PERKIN,00102739,2020/12/08 00:00:00+00,2020/12/11 00:00:00+00,14,7,1,39.82645,,,,,,2020,236398.92578125,2695.47456642105
1152,1152,2020,CA,CCO,VNC,MEDIO,00070334,2020/08/28 00:00:00+00,2020/08/28 00:00:00+00,14,7,1,16.061,,,{419166EF-78D8-44A1-A461-ECBD1F09DD76},,,2020,95454.09765625,1272.47214888137
1153,1153,2020,CA,CDF,SCU,SCU COMPLEX,00005740,2020/08/16 00:00:00+00,2020/09/11 00:00:00+00,1,2,1,396824.5,,SCU COMPLEX,{871C357C-444E-437E-AD4D-EBDAF39C3AD6},,,2020,2545883718.76562,634336.338845716
1154,1154,2020,CA,CDF,SCU,PARK,00004669,2020/07/04 00:00:00+00,2020/07/10 00:00:00+00,2,2,1,342.5213,,,{9704796E-17A3-4B59-9FC8-6693A03299CB},,,2020,2186240.57421875,7516.04467008558
1155,1155,2020,CA,CDF,SCU,CREWS,00004686,2020/07/05 00:00:00+00,2020/07/15 00:00:00+00,8,2,1,5513.191,,,{5D075A6A-350E-497F-B977-A6DCF275B2EC},,,2020,35060829.5039062,45170.9785570476
1156,1156,2020,CA,CDF,MVU,VOLCANO,00012575,2020/08/20 00:00:00+00,2020/08/22 00:00:00+00,9,1,1,46.38861,,,{90B21D1F-DC1E-474A-B9BB-70CA2FAFEAEF},,,2020,270454.58203125,2163.21152725135
1157,1157,2020,CA,CDF,MVU,BORDER 7,00008316,2020/06/11 00:00:00+00,2020/06/13 00:00:00+00,14,1,1,70.65142,,,{38B74C46-6E01-4E44-8597-DBF385F54801},,,2020,403717.03125,2918.53237968823
1158,1158,2020,CA,CDF,MVU,SKYLINE 3,00008307,2020/06/11 00:00:00+00,2020/06/14 00:00:00+00,14,1,1,79.95433,,,{E91C6A87-1366-43EB-8FAE-675854908BEB},,,2020,458460.96875,4983.22669013041
1159,1159,2020,CA,CDF,MVU,WILLOWS,00019271,2020/12/02 00:00:00+00,2020/12/03 00:00:00+00,14,1,1,58.15114,,,{7A037624-7341-4382-8276-422BFBE65AC0},,,2020,333622.3046875,4342.90269667345
1160,1160,2020,CA,CDF,MVU,BORDER 11,00011169,2020/07/28 00:00:00+00,2020/07/30 00:00:00+00,14,1,1,59.76928,,,{E659F009-E697-411A-885B-343E77BDCA71},,,2020,341525.91015625,4060.84130397682
1161,1161,2020,CA,CDF,RRU,AIRPORT,00154602,2020/12/01 00:00:00+00,2020/12/13 00:00:00+00,14,2,1,1085.7,,,,,,2020,6394320.5859375,21111.0757464018
1162,1162,2020,CA,CDF,RRU,CASINO,00088099,2020/07/13 00:00:00+00,2020/07/13 00:00:00+00,7,7,1,91.579,,,{7C54C0E1-BFF6-4D3F-94AB-8BBD24D7D473},,,2020,534893.16796875,3965.86275362473
1163,1163,2020,CA,CDF,RRU,INDIAN,00079585,2020/06/30 00:00:00+00,2020/06/30 00:00:00+00,14,1,1,59.73152,,,,,,2020,349042.78125,3773.59935198116
1164,1164,2020,CA,CDF,RRU,SANDERSON,00160421,2020/12/13 00:00:00+00,2020/12/14 00:00:00+00,4,7,1,1954.651,,,{1FDE9A25-8AB5-4606-8F61-93EBFA5E7FF0},,,2020,11511422.7382812,19690.7828535255
1165,1165,2020,CA,CDF,RRU,SIERRA,00071265,2020/06/08 00:00:00+00,2020/06/08 00:00:00+00,8,1,1,39.05026,,,{89409127-B38E-4584-9FB7-E66A2E99E960},,,2020,229655.66015625,6088.60631302228
1166,1166,2020,CA,CDF,RRU,SKYLINE,00102838,2020/08/03 00:00:00+00,2020/08/16 00:00:00+00,14,1,1,47.93214,,,{CF54F76E-252D-4B33-B3A6-DC2B53123BF9},,,2020,281870.625,3076.1779509646
1167,1167,2020,CA,CDF,RRU,WATER,00097597,2020/08/02 00:00:00+00,2020/08/02 00:00:00+00,14,7,1,36.02038,,,{85524D91-092C-4DC8-B225-1DC16410671A},,,2020,212564.4765625,3032.66853725906
1168,1168,2020,CA,CCO,LAC,EQUESTRIAN,00167541,2020/06/08 00:00:00+00,2020/06/09 00:00:00+00,11,1,1,83.61877,,,{F7256433-1F41-42E3-80AD-1FB6806AB74C},,,2020,499137.76953125,3815.29825199733
1169,1169,2020,CA,CCO,LAC,SOLEDAD,00197926,2020/07/05 00:00:00+00,2020/07/07 00:00:00+00,9,1,1,1525.536,,,{44797D81-7F12-447F-9D0E-B9AB3EBE8D6C},,,2020,9101965.32421875,23117.5582574448
1170,1170,2020,CA,CCO,LAC,RIDGE,00222638,2020/07/27 00:00:00+00,2020/07/28 00:00:00+00,14,7,1,320.8393,,,{BE918A6A-BC2E-4306-B328-0EE1D9CDC9BA},,,2020,1928676.69140625,12353.9659255893
1171,1171,2020,CA,CCO,LAC,CASTAIC,00228163,2020/08/01 00:00:00+00,2020/08/01 00:00:00+00,14,1,1,178.3116,,,{CA78272A-542B-4230-BFDB-DC874853C1A0},,,2020,1066001.359375,6079.35151358337
1172,1172,2020,CA,CCO,LAC,WEST,00181840,2020/06/21 00:00:00+00,2020/06/21 00:00:00+00,14,1,1,46.83757,,,{A07269D6-8F07-423F-81CC-B9E3C1ABCD45},,,2020,281528.85546875,2371.90873965361
1173,1173,2020,CA,CCO,LAC,3 POINTS,00198047,2020/07/05 00:00:00+00,2020/07/05 00:00:00+00,14,1,1,11.78609,,,{90925275-1D48-4D5B-8324-FF0025736362},,,2020,70801.65234375,1043.06249914957
1174,1174,2020,CA,USF,ANF,BOBCAT,00003687,2020/09/06 00:00:00+00,2020/10/19 00:00:00+00,14,7,1,115998,,,{56C3E0AE-98EF-4433-863D-23A5DFF3D0C2},,,2020,690091830.25,433313.073884562
1175,1175,2020,CA,CCO,LAC,JOHNSON,00259152,2020/08/28 00:00:00+00,2020/08/29 00:00:00+00,10,1,1,291.9492,,,{5AD2331C-B590-45CA-BB2F-E636850F90CD},,,2020,1750755.3046875,7290.87199216327
1176,1176,2020,CA,CCO,LAC,QUAIL,00306071,2020/10/09 00:00:00+00,2020/10/09 00:00:00+00,5,1,1,12.85847,,,{04484860-8962-4993-AA77-FBC6C41EAEEC},,,2020,77284.2890625,1617.63837654305
1177,1177,2020,CA,CCO,LAC,RAYBURN,00252458,2020/08/22 00:00:00+00,2020/08/22 00:00:00+00,14,1,1,12.39058,,,{94E121AD-AFDE-427A-A43D-09A45B472B93},,,2020,74128.78125,1417.42955084624
1178,1178,2020,CA,CCO,LAC,ACTON,00293564,2020/09/28 00:00:00+00,2020/09/28 00:00:00+00,9,1,1,13.84105,,,{3781F54C-FAEE-4CB0-9143-53DF5F7A107C},,,2020,82643.65625,1485.44842318222
1179,1179,2020,CA,CCO,LAC,SAN DIMAS,00355402,2020/11/06 00:00:00+00,2020/11/06 00:00:00+00,7,7,1,128.1708,,,,,,2020,759180.5546875,3681.25802473587
1180,1180,2020,CA,CDF,BEU,AIRLINE,00006361,2020/12/25 00:00:00+00,2020/12/25 00:00:00+00,7,1,1,62.40783,"Brush or brush-and-grass mixture fire
",,{F79A02CF-AB98-4D99-B171-5EBEB313E807},,,2020,388882.09375,5360.40790455591
1181,1181,2020,CA,CDF,LNU,HILL,00011673,2020/07/24 00:00:00+00,2020/07/24 00:00:00+00,10,6,1,139.1295,Matt Maxwell,,{53F3D7CB-30F4-4FBB-84EE-E7D47833AC69},,,2020,934300.1640625,4013.6961650726
1182,1182,2020,CA,CDF,LNU,BRIM,00011354,2020/07/19 00:00:00+00,2020/07/19 00:00:00+00,9,6,1,21.9246,Dennis Lange,,{45C626BB-AD1B-4A6B-A5B6-31B5F85317DB},,,2020,147766.66796875,2296.01738970867
1183,1183,2020,CA,CDF,LNU,SITES,00012277,2020/08/02 00:00:00+00,2020/08/02 00:00:00+00,14,1,1,569.5134,Jason Brown,,{8F150B67-32DC-496F-AE06-AFBD27AF51DC},,,2020,3854750.73828125,8133.10536119464
1184,1184,2020,CA,CDF,LNU,POPE,00017668,2020/10/23 00:00:00+00,2020/10/23 00:00:00+00,10,6,1,64.28315,Marc Hottendorf,,{32B62A1D-0820-48E3-B1B9-A4CA5F75FBE1},,,2020,426249.77734375,3286.3262971715
1185,1185,2020,CA,CDF,LNU,LYONS,00016978,2020/10/13 00:00:00+00,2020/10/13 00:00:00+00,10,6,1,25.58551,Steve Hansen,,{BE964369-6A84-4577-B44A-615DE4A59651},,,2020,172188.10546875,2419.23386339273
1186,1186,2020,CA,CDF,LNU,SALT,00016501,2020/10/05 00:00:00+00,2020/10/05 00:00:00+00,10,6,1,86.66375,Carrie Pell,,{9766594C-67D4-4AC3-84BF-36D6A49B7BEC},,,2020,576695.59765625,4835.89632302339
1187,1187,2020,CA,CDF,LNU,CATHOLIC,00014325,2020/09/01 00:00:00+00,2020/09/01 00:00:00+00,10,6,1,22.23492,Rion Allbaugh,,{E59EED92-34A8-4E56-B628-A5DAE55AECF3},,,2020,149261.95703125,1451.68020997394
1188,1188,2020,CA,CDF,LNU,URSULINE,00015761,2020/09/21 00:00:00+00,2020/09/21 00:00:00+00,2,6,1,11.93184,Brion Borba,,{4E457F5C-2A1D-49A7-BB46-D2AEEC31156B},,,2020,78948.84765625,1614.56973556699
1189,1189,2020,CA,CDF,LNU,SIERRA,00007631,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,10,6,1,17.90481,Scott Weese,,{09BED0F6-AB0C-4AF1-B5AC-677EF8AC7C7B},,,2020,117854.65234375,1821.15477228767
1190,1190,2020,CA,CDF,LNU,STAGE,00015702,2020/09/23 00:00:00+00,2020/09/23 00:00:00+00,11,6,1,26.56782,Scott Weese,,{1A51B033-9B3B-424A-BBAA-159D0F5F82E4},,,2020,174493.51171875,2879.0217080729
1191,1191,2020,CA,CDF,LNU,INDIAN,00014015,2020/08/26 00:00:00+00,2020/08/26 00:00:00+00,14,1,1,20.42734,John Wilson,,{40F93F57-2E6E-436E-B63C-EBC7F2D117D9},,,2020,137415.95703125,2058.55238679748
1192,1192,2020,CA,CDF,LNU,KIRKLAND,00011819,2020/07/27 00:00:00+00,2020/07/27 00:00:00+00,11,6,1,21.10397,Kole Oliver,,{13B746C9-6FDF-4F23-A0F9-836FF6AF5790},,,2020,138551.109375,1836.36067022308
1193,1193,2020,CA,CDF,LNU,PARISH,00009816,2020/06/27 00:00:00+00,2020/06/27 00:00:00+00,14,6,1,57.63135,Jordan Haley,,{AA80BB7F-1024-4FF9-909B-DE7FA126C049},,,2020,377416.69921875,3209.25136076177
1194,1194,2020,CA,CDF,LNU,CACHE,00010508,2020/07/06 00:00:00+00,2020/07/06 00:00:00+00,4,6,1,44.79775,Zach Cartee,,{DF422FAF-1387-49D2-9C23-780F6CE48372},,,2020,298307.8203125,2862.17747320788
1195,1195,2020,CA,CDF,LNU,MOUNTAIN,00009134,2020/06/17 00:00:00+00,2020/06/17 00:00:00+00,11,6,1,28.20186,Shannon Tompson,,{5BD83419-5455-415C-A46D-4D4816A2E24D},,,2020,185579.5703125,2577.97804933996
1196,1196,2020,CA,CDF,LNU,MEYERS,00013481,2020/08/17 00:00:00+00,2020/09/02 00:00:00+00,1,7,1,2360.251,,LNU LIGHTNING COMPLEX,{F6DEE06F-4EC1-42BB-9135-6B0196015A42},,,2020,15621426.3203125,22388.5020060292
1197,1197,2020,CA,CDF,LNU,WALBRIDGE,00013392,2020/08/17 00:00:00+00,2020/09/11 00:00:00+00,1,7,1,55208.94,,LNU LIGHTNING COMPLEX,{2A5481B2-B479-4124-81B0-5463F9D16A17},,,2020,366514226.371094,157572.908253266
1198,1198,2020,CA,CDF,LNU,HENNESSEY,00013337,2020/08/17 00:00:00+00,2020/09/16 00:00:00+00,1,7,1,305351.9,,LNU LIGHTNING COMPLEX,{AB8C9F13-A691-48C7-8BF6-3A4A5946F0EF},,,2020,2027266568.11719,1008834.88444174
1199,1199,2020,CA,CDF,LNU,GLASS,00015497,2020/09/27 00:00:00+00,2020/10/20 00:00:00+00,14,7,1,67484.41,J. Baldwin,,,,,2020,447043238.957031,272074.173454487
1200,1200,2020,CA,CDF,LNU,QUAIL,00008419,2020/06/06 00:00:00+00,2020/06/18 00:00:00+00,14,7,1,1841,J. Baldwin,,{7A0C1344-5E9F-4327-945A-0A93F913F4F9},,,2020,12174059.359375,16855.239545447
1201,1201,2020,CA,CDF,LNU,LAKEVILLE,00008347,2020/06/05 00:00:00+00,2020/06/05 00:00:00+00,2,6,1,159.6805,Brandon Bertolino,,{57B2F6D2-7617-479E-AF80-EB0639681776},,,2020,1048803.6953125,4456.87791627852
1202,1202,2020,CA,CDF,LNU,DUNFIELD,00004174,2020/03/13 00:00:00+00,2020/03/13 00:00:00+00,5,6,1,21.91274,Robert Tooker,,{33A28ECF-6073-41BA-935F-9BC272A4A24F},,,2020,150780.51953125,1856.85693245878
1203,1203,2020,CA,CDF,LNU,SPANISH,00007631,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,2,6,1,17.29441,Brandon Bertolino,,{09BED0F6-AB0C-4AF1-B5AC-677EF8AC7C7B},,,2020,115108.828125,1342.05006595342
1204,1204,2020,CA,CCO,MRN,DEVILS GULCH,00002033,2020/08/16 00:00:00+00,2020/08/16 00:00:00+00,1,1,1,16.94518,,,{F7DA82B1-2B5F-40AC-9362-7D979857BAB3},,,2020,110702.9921875,2153.50282067009
1205,1205,2020,CA,DOD,MCP,INDIA,00001474,2020/06/09 00:00:00+00,2020/06/14 00:00:00+00,9,8,1,959.2821,,,{D65F0439-388F-4168-AACA-A4F2836639A7},,,2020,5579077.5,15945.7034434688
1206,1206,2020,CA,USF,INF,IRIS,00001585,2020/07/21 00:00:00+00,2020/08/04 00:00:00+00,1,8,1,124.9983,,,{2F06765D-5AE8-4BD0-AD8D-CACC59631D84},,,2020,805416.37109375,10749.2026996505
1207,1207,2020,CA,USF,MDF,DALTON ,00000498,2020/07/23 00:00:00+00,2020/08/15 00:00:00+00,1,3,1,1367.078,,,{9F9E1BE4-BE1A-4A44-AE9B-D38B9F4364C2},,,2020,9939544.83984375,23649.397210532
1208,1208,2020,CA,USF,MDF,ALLEN,00000470,2020/07/21 00:00:00+00,2020/08/27 00:00:00+00,1,3,1,1034.795,,,{A7920665-A4BB-47FA-871C-976D3213AB40},,,2020,7439245.47265625,19543.3077463598
1209,1209,2020,CA,USF,INF,BEACH,00002140,2020/08/16 00:00:00+00,2020/08/27 00:00:00+00,1,7,1,3668.429,,,{61092DF2-2505-4B5D-8CC5-D1896138C918},,,2020,23903367.40625,33018.521244009
1210,1210,2020,CA,USF,TNF,LOYALTON,00001600,2020/08/14 00:00:00+00,2020/08/27 00:00:00+00,1,8,1,46720.91,,,{0896AFFE-7839-40D4-BA6D-407F47E4CAA6},,,2020,319860110.5625,132036.550482008
1211,1211,2020,CA,USF,PNF,SHEEP,00001299,2020/08/17 00:00:00+00,2020/09/07 00:00:00+00,1,7,1,29541.14,,,{FB31F965-B88D-4C84-8B88-3241F38187CC},,,2020,205912404.46875,123134.86978424
1212,1212,2020,CA,USF,LPF,DOLAN,00002428,2020/08/18 00:00:00+00,2020/12/31 00:00:00+00,14,7,1,124527.4,,,{F0A60F88-D1D5-4D86-8105-A3A06456B357},,,2020,772950527.878906,255261.397082853
1213,1213,2020,CA,USF,KNF,FOX,00007241,2020/09/14 00:00:00+00,2020/09/28 00:00:00+00,4,3,1,2027.554,,,{C0DD9C3E-2CC6-486F-BA0B-2384310B0DF0},,,2020,14524107.9726562,35565.7575078034
1214,1214,2020,CA,USF,SQF,SHOTGUN,00002543,2020/08/19 00:00:00+00,2021/01/04 00:00:00+00,1,3,1,840.8506,,SQF COMPLEX,{74F9525D-3F74-4353-87F1-94C819988153},,002622,2020,5256307.85546875,23325.4713101722
1215,1215,2020,CA,USF,PNF,NORTH COMPLEX,00001308,2020/08/17 00:00:00+00,2020/12/03 00:00:00+00,1,1,1,318797.3,,NORTH COMPLEX,{6701B25B-7005-4C57-8577-96E15AC213C4},,,2020,2183903306.8125,515161.140670983
1216,1216,2020,CA,USF,SQF,CASTLE,00002541,2020/08/19 00:00:00+00,2021/01/04 00:00:00+00,1,7,1,170647.9,,SQF COMPLEX,{4CE00061-B897-49DC-8839-D08E040FF65D},,002622,2020,1063135639.72266,897716.760534046
1217,1217,2020,CA,USF,ENF,FORK,00027219,2020/09/08 00:00:00+00,2020/11/08 00:00:00+00,14,7,1,1668.45,,,{D1A5A79C-0354-4C70-83EA-9A0F37488850},,,2020,11191288.7734375,27875.0337976843
1218,1218,2020,CA,USF,LPF,COLEMAN,00003161,2020/10/18 00:00:00+00,2020/11/15 00:00:00+00,14,8,1,562.9138,,,{DB0B9472-74B9-4D89-8E78-A792C26FE4F2},,,2020,3497453.7734375,14566.2435185305
1219,1219,2020,CA,USF,ENF,POINT,00032344,2020/10/26 00:00:00+00,2020/11/05 00:00:00+00,14,8,1,93.22421,,,{B58493C4-C2CA-495A-BCC7-1552EDE5632C},,,2020,625576.89453125,5586.63644554099
1220,1220,2020,CA,USF,SNF,CREEK,00001391,2020/09/04 00:00:00+00,2020/12/24 00:00:00+00,14,8,1,379842.4,,,{33CBB9DC-6983-4F47-B821-9C9A6CAC381D},,,2020,2435747263.73438,1030210.52228472
1221,1221,2020,CA,USF,SHF,BALD,00001124,2020/07/28 00:00:00+00,2020/08/01 00:00:00+00,1,6,1,17.9241,,,{7CDE526C-9BA8-4661-B0E6-E2387CA3B631},,,2020,127838.66015625,1380.62054761722
1222,1222,2020,CA,USF,SHF,BRIDGE,00001116,2020/07/27 00:00:00+00,2020/07/28 00:00:00+00,1,6,1,14.58706,,,{E8AC96E1-CEDD-4227-A969-EE0860404C8A},,,2020,103093.44140625,1611.80841865329
1223,1223,2020,CA,USF,PNF,IRON,00001284,2020/08/17 00:00:00+00,2020/08/22 00:00:00+00,1,7,1,37.90358,,,{CE885535-6801-4E85-BDB2-FB9FFE8AA4BB},,,2020,262137.03125,2710.74088527962
1224,1224,2020,CA,USF,SNF,BULLFROG,00001402,2020/09/08 00:00:00+00,2020/11/09 00:00:00+00,14,7,1,654.6398,,,{0DF1645C-5A67-4734-89A6-172330D04945},,,2020,4175193.84765625,10191.6384606484
1225,1225,2020,CA,USF,SHF,FLAT,00000910,2020/06/30 00:00:00+00,2020/08/22 00:00:00+00,10,7,1,62.04057,,,{77C123FA-8E93-4B06-A946-5B97840748E4},,,2020,438504.7578125,4750.31909226175
1226,1226,2020,CA,USF,KNF,DEVIL,00007084,2020/09/09 00:00:00+00,,14,7,1,8871.938,,,{C99607D1-B1D4-4FE3-9B28-36C315AC4306},,,2020,64904831.3125,108856.594837955
1227,1227,2020,CA,USF,PNF,DAVIS 3,00001529,2020/09/09 00:00:00+00,2020/09/09 00:00:00+00,7,1,1,11.43486,,,{89084B92-9F95-4DA8-BC63-60272876A7DD},,,2020,78674.23046875,1866.90767195063
1228,1228,2020,CA,USF,SHF,SPRING,00001270,2020/08/17 00:00:00+00,2020/08/27 00:00:00+00,1,6,1,228.8344,,,{D9DBC051-7C60-4358-9E97-95416B68505E},,,2020,1601273.64453125,5181.59324176875
1229,1229,2020,CA,USF,SHF,PINE,00001120,2020/07/28 00:00:00+00,2020/07/30 00:00:00+00,1,7,1,11.31372,,,{082F5C5D-4474-4F48-BB68-6C7CC61EDE68},,,2020,80661.515625,1486.61816907728
1230,1230,2020,CA,USF,PNF,FEATHER,00001217,2020/08/13 00:00:00+00,2020/08/17 00:00:00+00,2,1,1,39.70483,,,{725CB3C8-884B-4891-B4B7-10E50A7D488B},,,2020,271903.359375,5203.51892826598
1231,1231,2020,CA,BIA,HIA,MP 21,00000046,2020/07/20 00:00:00+00,,14,8,1,93.0484,,,{B50613CA-5644-4EED-B93B-64750EDB90C6},,,2020,665132.99609375,6223.19517528885
1232,1232,2020,CA,USF,SHF,GIBSON,00001029,2020/07/19 00:00:00+00,2020/07/20 00:00:00+00,9,8,1,41.67092,,,{833D5E28-A09F-40AE-AEE3-736DC278B503},,,2020,296706.41015625,3394.082272065
1233,1233,2020,CA,USF,SHF,HOBO,00001376,2020/09/01 00:00:00+00,2020/09/10 00:00:00+00,11,8,1,413.5251,,,{772CF11E-1F1E-4388-8F2A-17FB5ACA53EA},,,2020,2926304.91796875,10122.1959121227
1234,1234,2020,CA,USF,SHF,HARRIS,00000545,2020/05/11 00:00:00+00,2020/05/11 00:00:00+00,2,6,1,10.61657,,,{FE860B69-5999-408E-A3AC-4D48908C0C5A},,,2020,76484.9765625,1092.24649005035
1235,1235,2020,CA,USF,STF,QUARTER,00000970,2020/06/20 00:00:00+00,2020/07/02 00:00:00+00,14,1,1,11.58482,,,{2B11FA90-FC28-4EFA-A3AB-2856032B3993},,,2020,75798.24609375,2009.12333858213
1236,1236,2020,CA,USF,PNF,ADAMS,00000976,2020/07/26 00:00:00+00,2020/07/31 00:00:00+00,1,2,1,901.6728,,,{2CC6120E-41E4-4BB6-817A-F99205B1ECB0},,,2020,6213201.703125,14572.3653122299
1237,1237,2020,CA,USF,KNF,SLATER,00007035,2020/09/08 00:00:00+00,2020/12/12 00:00:00+00,14,3,1,157429.9,,,{24CDAB5C-7832-4546-BD05-15CC702A0326},,,2020,1152491339.65625,580102.551891632
1238,1238,2020,CA,BIA,HIA,JONES POINT,00000068,2020/08/08 00:00:00+00,,14,8,1,136.5928,,,{FC923CED-350C-452D-BC52-A87144539282},,,2020,972429.71484375,6422.52573768249
1239,1239,2020,CA,USF,PNF,COPPER,00001331,2020/08/18 00:00:00+00,2020/08/22 00:00:00+00,1,7,1,54.70824,,,{0A58B53E-6401-419C-9AB7-EA18B822EF02},,,2020,379644,4405.75499741744
1240,1240,2020,CA,USF,PNF,BIRD,00000895,2020/07/21 00:00:00+00,2020/07/23 00:00:00+00,1,1,1,25.04811,,,{4841CD0B-D1AE-4489-9C20-B49126D14716},,,2020,173300.7734375,2078.42295439814
1241,1241,2020,CA,USF,SHF,BROCK,00000699,2020/06/04 00:00:00+00,2020/06/06 00:00:00+00,1,6,1,14.98823,,,{97F7909D-6756-4112-9CA8-13C9B1382429},,,2020,106066.84375,1875.80885943171
1242,1242,2020,CA,USF,MNF,BASEBALL,00000144,2020/02/25 00:00:00+00,2020/03/03 00:00:00+00,18,8,1,215.5255,,,{F5F75E09-2582-4A05-99C2-E8395888D091},,,2020,1477447.48828125,7197.50481941087
